Workbook Provider,ISIN,DistinctISINCount,Status,Latest Provider Hits,Repo File Hit Count,Repo File Samples
Xtrackers,LU1184092051,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU1310477036,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU1920015440,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU1920015523,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU1920015796,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2009147591,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2009147757,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2158769930,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2178481649,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2196473016,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2263803533,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2278080713,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2376679564,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2385068163,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2385068247,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2385068320,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2456436083,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2469465822,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2504532131,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2523865728,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2523865991,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2523866023,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2523866296,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2523866379,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2581375073,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2581375230,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2606231335,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2606231418,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2610432036,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2662649412,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2662649503,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2662649685,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
Xtrackers,LU2675291913,265,present_in_latest,xtrackers,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-23\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-24\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-25\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-28\xtrackers_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\xtrackers\2026-06-29\xtrackers_selected_fields.csv
