Name,Share class,Exchange,Listing currency,Listing ticker,ISIN,SEDOL,Bloomberg,WKN,Index ticker,Share class launch date,Fund size,AuM date,AuM currency,Share class size,Share class size date,Share class size currency,TER,Number of constituents,Benchmark,Fund type,Asset class,Strategy,Asset class / Strategy,SFDR Classification,NAV,NAV date,NAV currency,Fact sheet (English),Fact sheet Date (English),Prospectus (English),Prospectus Date (English),KIID (English),KIID Date (English)
L&G Clean Water UCITS ETF,USD Acc,SIX Swiss Exchange,CHF,GLUG,IE00BK5BC891,BMG6908,GLUG SW,A2PM52,SOLWATR,2019-07-02,720092943.96,2026-07-02,USD,720092943.96,2026-07-02,USD,0.49,-,Solactive Clean Water Index NTR,ETF,Equity,Thematic,Thematic equity,Article 9,21.3464,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/09b67b13-b01f-4fe5-b974-5ad2d640a3ae/Fact-Sheet_LG-Clean-Water-UCITS-ETF-Clean-Water-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/8358bc80-b17d-43d1-b721-697cdfc227ba/KIID_LG-Clean-Water-UCITS-ETF-Clean-Water-USD-Acc.pdf,2026-02-19
L&G Clean Water UCITS ETF,USD Acc,Bolsa Mexicana,MXN,GLUG,IE00BK5BC891,BQC4SP2,GLUGN MM,A2PM52,SOLWATR,2019-07-02,720092943.96,2026-07-02,USD,720092943.96,2026-07-02,USD,0.49,-,Solactive Clean Water Index NTR,ETF,Equity,Thematic,Thematic equity,Article 9,21.3464,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/09b67b13-b01f-4fe5-b974-5ad2d640a3ae/Fact-Sheet_LG-Clean-Water-UCITS-ETF-Clean-Water-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/8358bc80-b17d-43d1-b721-697cdfc227ba/KIID_LG-Clean-Water-UCITS-ETF-Clean-Water-USD-Acc.pdf,2026-02-19
L&G MSCI Europe Select UCITS ETF,EUR Acc,London Stock Exchange,EUR,RIEU,IE00BKLTRN76,BKLTRN7,RIEU LN,A2PRHB,NE757106,2019-09-17,447305092.53,2026-07-02,EUR,447305092.53,2026-07-02,EUR,0.10,-,MSCI Global Select 500 – Europe Subset,ETF,Equity,Core,Core equity,Article 8,19.8377,2026-07-02,EUR,https://fundcentres.landg.com/srp/documents-id/5bd0cbef-7b43-46ec-971a-7e3e567d21d8/Fact-Sheet_LG-MSCI-Europe-Select-UCITS-ETF-MSCI-Europe-Select-EUR-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9a267420-124e-4f08-8c1e-e0d3c14178ac/KIID_LG-MSCI-Europe-Select-UCITS-ETF-MSCI-Europe-Select-EUR-Acc.pdf,2026-05-29
L&G MSCI Europe Select UCITS ETF,EUR Acc,London Stock Exchange,GBP,RIEG,IE00BKLTRN76,BKDK1Y7,RIEG LN,A2PRHB,NE757106,2019-09-17,447305092.53,2026-07-02,EUR,447305092.53,2026-07-02,EUR,0.10,-,MSCI Global Select 500 – Europe Subset,ETF,Equity,Core,Core equity,Article 8,19.8377,2026-07-02,EUR,https://fundcentres.landg.com/srp/documents-id/5bd0cbef-7b43-46ec-971a-7e3e567d21d8/Fact-Sheet_LG-MSCI-Europe-Select-UCITS-ETF-MSCI-Europe-Select-EUR-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9a267420-124e-4f08-8c1e-e0d3c14178ac/KIID_LG-MSCI-Europe-Select-UCITS-ETF-MSCI-Europe-Select-EUR-Acc.pdf,2026-05-29
L&G MSCI Europe Select UCITS ETF,EUR Acc,Borsa Italiana,EUR,RIEU,IE00BKLTRN76,BKDK211,RIEU IM,A2PRHB,NE757106,2019-09-17,447305092.53,2026-07-02,EUR,447305092.53,2026-07-02,EUR,0.10,-,MSCI Global Select 500 – Europe Subset,ETF,Equity,Core,Core equity,Article 8,19.8377,2026-07-02,EUR,https://fundcentres.landg.com/srp/documents-id/5bd0cbef-7b43-46ec-971a-7e3e567d21d8/Fact-Sheet_LG-MSCI-Europe-Select-UCITS-ETF-MSCI-Europe-Select-EUR-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9a267420-124e-4f08-8c1e-e0d3c14178ac/KIID_LG-MSCI-Europe-Select-UCITS-ETF-MSCI-Europe-Select-EUR-Acc.pdf,2026-05-29
L&G MSCI Europe Select UCITS ETF,EUR Acc,Deutsche Börse Xetra,EUR,DELF,IE00BKLTRN76,BKDK1Z8,DELF GY,A2PWZC,NE757106,2019-09-17,447305092.53,2026-07-02,EUR,447305092.53,2026-07-02,EUR,0.10,-,MSCI Global Select 500 – Europe Subset,ETF,Equity,Core,Core equity,Article 8,19.8377,2026-07-02,EUR,https://fundcentres.landg.com/srp/documents-id/5bd0cbef-7b43-46ec-971a-7e3e567d21d8/Fact-Sheet_LG-MSCI-Europe-Select-UCITS-ETF-MSCI-Europe-Select-EUR-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9a267420-124e-4f08-8c1e-e0d3c14178ac/KIID_LG-MSCI-Europe-Select-UCITS-ETF-MSCI-Europe-Select-EUR-Acc.pdf,2026-05-29
L&G MSCI Europe Select UCITS ETF,EUR Acc,SIX Swiss Exchange,CHF,RIEU,IE00BKLTRN76,BRS7KX4,RIEU SW,A2PRHB,NE757106,2019-09-17,447305092.53,2026-07-02,EUR,447305092.53,2026-07-02,EUR,0.10,-,MSCI Global Select 500 – Europe Subset,ETF,Equity,Core,Core equity,Article 8,19.8377,2026-07-02,EUR,https://fundcentres.landg.com/srp/documents-id/5bd0cbef-7b43-46ec-971a-7e3e567d21d8/Fact-Sheet_LG-MSCI-Europe-Select-UCITS-ETF-MSCI-Europe-Select-EUR-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9a267420-124e-4f08-8c1e-e0d3c14178ac/KIID_LG-MSCI-Europe-Select-UCITS-ETF-MSCI-Europe-Select-EUR-Acc.pdf,2026-05-29
L&G US ESG Paris Aligned UCITS ETF,USD Acc,London Stock Exchange,GBP,RIUG,IE00BKLWY790,BK6Q250,RIUG LN,A2PVZ0,SUSPAEUP,2019-11-25,204686255.53,2026-07-02,USD,204686255.53,2026-07-02,USD,0.12,-,Solactive L&G United States Paris-aligned ESG SDG USD Index NTR,ETF,Equity,Core,Core equity,Article 9,26.9811,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/51249a6a-09f7-4620-8869-3be7ad0cfd24/Fact-Sheet_LG-US-ESG-Paris-Aligned-UCITS-ETF-US-ESG-Exclusions-Paris-Aligned-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/8d440bfa-c2f4-425e-85ee-ca3572727f7c/KIID_LG-US-ESG-Paris-Aligned-UCITS-ETF-US-ESG-Exclusions-Paris-Aligned-USD-Acc.pdf,2026-02-24
L&G US ESG Paris Aligned UCITS ETF,USD Acc,London Stock Exchange,USD,RIUS,IE00BKLWY790,BKLWY79,RIUS LN,A2PVZ0,SUSPAEUP,2019-11-25,204686255.53,2026-07-02,USD,204686255.53,2026-07-02,USD,0.12,-,Solactive L&G United States Paris-aligned ESG SDG USD Index NTR,ETF,Equity,Core,Core equity,Article 9,26.9811,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/51249a6a-09f7-4620-8869-3be7ad0cfd24/Fact-Sheet_LG-US-ESG-Paris-Aligned-UCITS-ETF-US-ESG-Exclusions-Paris-Aligned-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/8d440bfa-c2f4-425e-85ee-ca3572727f7c/KIID_LG-US-ESG-Paris-Aligned-UCITS-ETF-US-ESG-Exclusions-Paris-Aligned-USD-Acc.pdf,2026-02-24
L&G US ESG Paris Aligned UCITS ETF,USD Acc,Borsa Italiana,EUR,RIUS,IE00BKLWY790,BK6Q261,RIUS IM,A2PVZ0,SUSPAEUP,2019-11-25,204686255.53,2026-07-02,USD,204686255.53,2026-07-02,USD,0.12,-,Solactive L&G United States Paris-aligned ESG SDG USD Index NTR,ETF,Equity,Core,Core equity,Article 9,26.9811,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/51249a6a-09f7-4620-8869-3be7ad0cfd24/Fact-Sheet_LG-US-ESG-Paris-Aligned-UCITS-ETF-US-ESG-Exclusions-Paris-Aligned-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/8d440bfa-c2f4-425e-85ee-ca3572727f7c/KIID_LG-US-ESG-Paris-Aligned-UCITS-ETF-US-ESG-Exclusions-Paris-Aligned-USD-Acc.pdf,2026-02-24
L&G US ESG Paris Aligned UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,DELG,IE00BKLWY790,BJYFXM6,DELG GY,A2PWZD,SUSPAEUP,2019-11-25,204686255.53,2026-07-02,USD,204686255.53,2026-07-02,USD,0.12,-,Solactive L&G United States Paris-aligned ESG SDG USD Index NTR,ETF,Equity,Core,Core equity,Article 9,26.9811,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/51249a6a-09f7-4620-8869-3be7ad0cfd24/Fact-Sheet_LG-US-ESG-Paris-Aligned-UCITS-ETF-US-ESG-Exclusions-Paris-Aligned-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/8d440bfa-c2f4-425e-85ee-ca3572727f7c/KIID_LG-US-ESG-Paris-Aligned-UCITS-ETF-US-ESG-Exclusions-Paris-Aligned-USD-Acc.pdf,2026-02-24
L&G US ESG Paris Aligned UCITS ETF,USD Acc,SIX Swiss Exchange,CHF,RIUS,IE00BKLWY790,BRS7KY5,RIUS SW,A2PVZ0,SUSPAEUP,2019-11-25,204686255.53,2026-07-02,USD,204686255.53,2026-07-02,USD,0.12,-,Solactive L&G United States Paris-aligned ESG SDG USD Index NTR,ETF,Equity,Core,Core equity,Article 9,26.9811,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/51249a6a-09f7-4620-8869-3be7ad0cfd24/Fact-Sheet_LG-US-ESG-Paris-Aligned-UCITS-ETF-US-ESG-Exclusions-Paris-Aligned-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/8d440bfa-c2f4-425e-85ee-ca3572727f7c/KIID_LG-US-ESG-Paris-Aligned-UCITS-ETF-US-ESG-Exclusions-Paris-Aligned-USD-Acc.pdf,2026-02-24
L&G Clean Energy UCITS ETF,USD Acc,London Stock Exchange,GBP,RENG,IE00BK5BCH80,BKF3BD3,RENG LN,A2QFEN,SOLCLNEN,2020-11-11,886754235.45,2026-07-02,USD,886754235.45,2026-07-02,USD,0.49,-,Solactive Clean Energy Index NTR,ETF,Equity,Thematic,Thematic equity,Article 9,17.5865,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/94c1ad68-4c3d-4d55-9930-88b336c9367a/Fact-Sheet_LG-Clean-Energy-UCITS-ETF-Clean-Energy-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/4bdee9bf-34de-4b49-b908-93d2046f3d07/KIID_LG-Clean-Energy-UCITS-ETF-Clean-Energy-USD-Acc.pdf,2026-02-19
